Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,34,12,M:System.Windows.Forms.Control.SuspendLayout,,,,,this.SuspendLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,33,12,T:System.Windows.Forms.Button,,,,,this.button3 = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,33,12,M:System.Windows.Forms.Button.#ctor,,,,,this.button3 = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,33,12,T:System.Windows.Forms.Button,,,,,this.button3 = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,32,12,T:System.Windows.Forms.Button,,,,,this.button2 = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,32,12,M:System.Windows.Forms.Button.#ctor,,,,,this.button2 = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,32,12,T:System.Windows.Forms.Button,,,,,this.button2 = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,31,12,T:System.Windows.Forms.Button,,,,,this.button1 = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,31,12,M:System.Windows.Forms.Button.#ctor,,,,,this.button1 = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,31,12,T:System.Windows.Forms.Button,,,,,this.button1 = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,30,12,T:System.Windows.Forms.MonthCalendar,,,,,this.monthCalendar1 = new System.Windows.Forms.MonthCalendar();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,30,12,M:System.Windows.Forms.MonthCalendar.#ctor,,,,,this.monthCalendar1 = new System.Windows.Forms.MonthCalendar();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,30,12,T:System.Windows.Forms.MonthCalendar,,,,,this.monthCalendar1 = new System.Windows.Forms.MonthCalendar();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.Designer.cs,19,12,M:System.Windows.Forms.Form.Dispose(System.Boolean),,,,,base.Dispose(disposing);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.cs,7,8,M:System.Windows.Forms.Form.#ctor,,,,,public MonthDatePicker()          {              InitializeComponent();          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\MonthDatePicker.cs,5,43,T:System.Windows.Forms.Form,,,,,Form
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\LinkLabel.Designer.cs,61,47,T:System.Windows.Forms.LinkLabel,,,,,linkLabel1
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\LinkLabel.Designer.cs,55,12,M:System.Windows.Forms.Control.PerformLayout,,,,,this.PerformLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\LinkLabel.Designer.cs,54,12,M:System.Windows.Forms.Control.ResumeLayout(System.Boolean),,,,,this.ResumeLayout(false);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\LinkLabel.Designer.cs,53,12,P:System.Windows.Forms.Form.Text,,,,,"this.Text = ""linklabel"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\LinkLabel.Designer.cs,52,12,P:System.Windows.Forms.Control.Name,,,,,"this.Name = ""LinkLabel"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\LinkLabel.Designer.cs,51,12,T:System.Windows.Forms.LinkLabel,,,,,this.Controls.Add(this.linkLabel1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\LinkLabel.Designer.cs,51,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.Controls.Add(this.linkLabel1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\LinkLabel.Designer.cs,51,12,P:System.Windows.Forms.Control.Controls,,,,,this.Controls.Add(this.linkLabel1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\LinkLabel.Designer.cs,51,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.Controls.Add(this.linkLabel1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\LinkLabel.Designer.cs,50,12,P:System.Windows.Forms.Form.ClientSize,,,,,"this.ClientSize = new System.Drawing.Size(800, 450);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\LinkLabel.Designer.cs,49,12,T:System.Windows.Forms.AutoScaleMode,,,,,this.AutoScaleMode = System.Windows.Forms.AutoScaleMode.Font;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\LinkLabel.Designer.cs,49,12,T:System.Windows.Forms.AutoScaleMode,,,,,this.AutoScaleMode = System.Windows.Forms.AutoScaleMode.Font;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\LinkLabel.Designer.cs,49,12,F:System.Windows.Forms.AutoScaleMode.Font,,,,,this.AutoScaleMode = System.Windows.Forms.AutoScaleMode.Font;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\LinkLabel.Designer.cs,49,12,T:System.Windows.Forms.AutoScaleMode,,,,,this.AutoScaleMode = System.Windows.Forms.AutoScaleMode.Font;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\LinkLabel.Designer.cs,49,12,P:System.Windows.Forms.ContainerControl.AutoScaleMode,,,,,this.AutoScaleMode = System.Windows.Forms.AutoScaleMode.Font;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\LinkLabel.Designer.cs,48,12,P:System.Windows.Forms.ContainerControl.AutoScaleDimensions,,,,,"this.AutoScaleDimensions = new System.Drawing.SizeF(9F, 20F);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\LinkLabel.Designer.cs,44,12,T:System.Windows.Forms.LinkLabel,,,,,this.linkLabel1.LinkClicked += new System.Windows.Forms.LinkLabelLinkClickedEventHandler(this.linkLabel1_LinkClicked);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\LinkLabel.Designer.cs,44,12,T:System.Windows.Forms.LinkLabelLinkClickedEventHandler,,,,,this.linkLabel1.LinkClicked += new System.Windows.Forms.LinkLabelLinkClickedEventHandler(this.linkLabel1_LinkClicked);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\LinkLabel.Designer.cs,44,12,T:System.Windows.Forms.LinkLabelLinkClickedEventHandler,,,,,this.linkLabel1.LinkClicked += new System.Windows.Forms.LinkLabelLinkClickedEventHandler(this.linkLabel1_LinkClicked);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\LinkLabel.Designer.cs,44,12,E:System.Windows.Forms.LinkLabel.LinkClicked,,,,,this.linkLabel1.LinkClicked += new System.Windows.Forms.LinkLabelLinkClickedEventHandler(this.linkLabel1_LinkClicked);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\LinkLabel.Designer.cs,43,12,T:System.Windows.Forms.LinkLabel,,,,,"this.linkLabel1.Text = ""My Page"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\LinkLabel.Designer.cs,43,12,P:System.Windows.Forms.LinkLabel.Text,,,,,"this.linkLabel1.Text = ""My Page"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\LinkLabel.Designer.cs,42,12,T:System.Windows.Forms.LinkLabel,,,,,this.linkLabel1.TabStop = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\LinkLabel.Designer.cs,42,12,P:System.Windows.Forms.LinkLabel.TabStop,,,,,this.linkLabel1.TabStop = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\LinkLabel.Designer.cs,41,12,T:System.Windows.Forms.LinkLabel,,,,,this.linkLabel1.TabIndex = 0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\LinkLabel.Designer.cs,41,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.linkLabel1.TabIndex = 0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\LinkLabel.Designer.cs,40,12,T:System.Windows.Forms.LinkLabel,,,,,"this.linkLabel1.Size = new System.Drawing.Size(265, 69);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\LinkLabel.Designer.cs,40,12,P:System.Windows.Forms.Control.Size,,,,,"this.linkLabel1.Size = new System.Drawing.Size(265, 69);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\LinkLabel.Designer.cs,39,12,T:System.Windows.Forms.LinkLabel,,,,,"this.linkLabel1.Name = ""linkLabel1"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\LinkLabel.Designer.cs,39,12,P:System.Windows.Forms.Control.Name,,,,,"this.linkLabel1.Name = ""linkLabel1"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\LinkLabel.Designer.cs,38,12,T:System.Windows.Forms.LinkLabel,,,,,"this.linkLabel1.Location = new System.Drawing.Point(194, 106);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\LinkLabel.Designer.cs,38,12,P:System.Windows.Forms.Control.Location,,,,,"this.linkLabel1.Location = new System.Drawing.Point(194, 106);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\LinkLabel.Designer.cs,37,12,T:System.Windows.Forms.LinkBehavior,,,,,this.linkLabel1.LinkBehavior = System.Windows.Forms.LinkBehavior.HoverUnderline;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\LinkLabel.Designer.cs,37,12,T:System.Windows.Forms.LinkBehavior,,,,,this.linkLabel1.LinkBehavior = System.Windows.Forms.LinkBehavior.HoverUnderline;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\LinkLabel.Designer.cs,37,12,F:System.Windows.Forms.LinkBehavior.HoverUnderline,,,,,this.linkLabel1.LinkBehavior = System.Windows.Forms.LinkBehavior.HoverUnderline;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\LinkLabel.Designer.cs,37,12,T:System.Windows.Forms.LinkLabel,,,,,this.linkLabel1.LinkBehavior = System.Windows.Forms.LinkBehavior.HoverUnderline;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\LinkLabel.Designer.cs,37,12,T:System.Windows.Forms.LinkBehavior,,,,,this.linkLabel1.LinkBehavior = System.Windows.Forms.LinkBehavior.HoverUnderline;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\LinkLabel.Designer.cs,37,12,P:System.Windows.Forms.LinkLabel.LinkBehavior,,,,,this.linkLabel1.LinkBehavior = System.Windows.Forms.LinkBehavior.HoverUnderline;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\LinkLabel.Designer.cs,36,12,T:System.Drawing.GraphicsUnit,,,,,"this.linkLabel1.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 30F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\LinkLabel.Designer.cs,36,12,T:System.Drawing.GraphicsUnit,,,,,"this.linkLabel1.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 30F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\LinkLabel.Designer.cs,36,12,F:System.Drawing.GraphicsUnit.Point,,,,,"this.linkLabel1.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 30F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\LinkLabel.Designer.cs,36,12,T:System.Drawing.FontStyle,,,,,"this.linkLabel1.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 30F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\LinkLabel.Designer.cs,36,12,T:System.Drawing.FontStyle,,,,,"this.linkLabel1.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 30F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\LinkLabel.Designer.cs,36,12,F:System.Drawing.FontStyle.Regular,,,,,"this.linkLabel1.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 30F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\LinkLabel.Designer.cs,36,12,T:System.Drawing.Font,,,,,"this.linkLabel1.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 30F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\LinkLabel.Designer.cs,36,12,"M:System.Drawing.Font.#ctor(System.String,System.Single,System.Drawing.FontStyle,System.Drawing.GraphicsUnit,System.Byte)",,,,,"this.linkLabel1.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 30F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
